DateTime,AddedIPs,RemovedIPs
1558576922,8,7
1558578122,51,12
1558579322,57,31
1558580522,38,77
1558581722,28,0
1558582922,2,37
1558584122,4,0
1558584722,1,4
1558585322,6,21
1558586522,40,0
1558587722,51,30
1558588322,9,28
1558588922,16,40
1558589523,26,0
1558590122,17,44
1558591322,36,9
1558591923,26,0
1558592522,10,21
1558593122,7,20
1558593722,6,6
1558594922,60,17
1558596122,26,46
1558596722,10,0
1558597322,2,0
1558598522,3,40
1558599722,25,0
1558600922,50,42
1558601522,18,19
1558602122,7,4
1558603322,43,54
1558604522,42,0
1558605722,9,17
1558606922,11,0
1558608123,6,8
1558608722,2,0
1558610522,4,2
1558611723,11,18
1558612922,5,0
1558613522,1,10
1558614122,4,30
1558614722,3,0
1558615323,31,0
1558616522,37,39
1558617122,14,63
1558617722,22,0
1558618922,25,45
1558620122,35,17
1558621323,16,13
1558622522,10,0
1558623122,3,43
1558623722,12,15
1558624922,13,12
1558626122,8,22
1558626722,15,0
1558627322,14,32
1558629122,47,24
1558629722,8,0
1558630923,12,23
1558631523,6,0
1558632122,43,27
1558632722,36,46
1558633322,29,0
1558634522,34,20
1558635122,6,2
1558635722,6,32
1558636922,62,43
1558638122,34,6
1558638722,5,20
1558639322,10,44
1558640522,58,0
1558641722,13,63
1558642322,0,28
1558642923,0,23
1558644122,2,0
1558645322,3,57
1558646522,47,90
1558647722,34,24
1558648922,67,32
1558649522,28,6
1558650122,7,0
1558651322,3,1
1558652522,10,10
1558653122,3,0
1558653722,3,4
1558654922,10,35
1558655522,1,0
1558656124,67,0
1558657322,39,96
1558658522,37,0
1558659722,10,4
1558660922,6,14
1558662122,2,0
1558663322,3,5
1558664522,36,46
1558665722,45,102
1558666322,49,0
1558666923,21,35
1558668122,46,0
1558669322,42,5
1558670522,10,9
1558671722,3,4
1558672922,61,24
1558674122,44,36
1558674722,10,12
1558675323,10,30
1558676522,30,19
1558677722,20,74
1558678922,28,24
1558680124,32,4
1558681322,55,71
1558681922,21,0
1558682522,10,0
1558683722,21,10
1558684921,50,0
1558685522,19,26
1558686122,11,38
1558687322,32,0
1558688523,53,38
1558689722,51,38
1558690922,20,41
1558692122,9,23
1558693322,11,0
1558694522,5,8
1558695722,6,2
1558696922,2,18
1558697522,2,0
1558698122,7,4
1558698722,2,0
1558699323,4,0
1558699922,9,1
1558700522,3,0
1558701122,4,23
1558701723,10,0
1558702322,9,29
1558702922,13,15
1558703522,46,21
1558704122,3,0
1558705322,37,33
1558706522,11,40
1558707122,3,16
1558707722,9,0
1558708922,2,8
1558710123,11,19
1558711322,20,15
1558712522,6,0
1558713722,42,66
1558714922,34,0
1558715522,5,0
1558716122,5,13
1558716722,3,14
1558718522,49,56
1558719122,27,28
1558719722,34,38
1558720922,39,9
1558722122,18,50
1558722722,4,0
1558723322,24,0
1558724521,23,50
1558725722,15,24
1558726322,46,49
1558726922,16,8
1558728122,18,0
1558729322,18,2
1558730523,4,0
1558731722,8,5
1558732922,30,48
1558734123,23,43
1558734722,50,47
1558735322,37,0
1558736521,29,42
1558738322,9,12
1558740122,7,3
1558741322,10,13
1558742523,67,109
1558743123,26,0
1558743722,7,0
1558744922,30,39
1558746122,7,12
1558746722,9,2
1558747322,8,0
1558748522,8,2
1558749722,5,33
1558750923,29,35
1558752122,57,0
1558752722,41,32
1558753322,19,22
1558754522,40,87
1558755722,21,13
1558756922,13,0
1558757523,4,3
1558758122,7,44
1558759322,34,36
1558760522,32,0
1558761722,35,23
1558762922,54,51
1558763522,1,0
1558764122,5,0
1558765322,37,46
1558765922,2,0
1558766522,2,45
1558767722,35,0
1558768922,16,55
1558770122,5,0
1558771322,4,67
1558771922,3,0
1558772522,1,20
1558773721,45,46
1558774322,5,37
1558774922,28,56
1558776122,52,17
1558777322,18,6
1558777922,4,0
1558778522,0,10
1558779122,7,0
1558779722,2,7
1558780922,2,0
1558782121,10,6
1558782722,7,5
1558783322,4,0
1558784522,4,6
1558785122,0,5
1558786922,2,18
1558787522,2,20
1558788122,7,0
1558788722,45,14
1558789322,23,18
1558790522,33,52
1558791722,22,72
1558792322,19,0
1558792922,6,5
1558794121,21,8
1558795322,3,15
1558796522,10,12
1558797122,33,0
1558797722,16,0
1558798922,31,3
1558799522,65,35
1558800122,11,0
1558801322,40,48
1558801922,12,0
1558802522,7,9
1558803122,8,1
1558803722,3,33
1558804323,1,0
1558804922,27,0
1558805522,25,26
1558806122,11,75
1558806722,4,0
1558807321,0,14
1558807922,11,0
1558808522,1,0
1558809722,56,32
1558810922,26,43
1558812122,48,26
1558812722,7,0
1558813322,26,35
1558814522,42,0
1558815722,3,32
1558816922,2,13
1558818122,1,0
1558818723,1,31
1558819322,75,38
1558819922,26,0
1558820522,7,0
1558821722,49,111
1558822322,5,0
1558822922,7,14
1558824122,5,0
1558825922,3,6
1558826522,1,10
1558827722,10,0
