DateTime,AddedIPs,RemovedIPs
1548011587,28,13
1548033456,34,13
1548055729,16,18
1548077812,20,17
1548099861,15,28
1548121739,19,17
1548143771,22,23
1548165714,13,22
1548187962,24,8049
1548209815,32,20
1548231887,19,1681
1548253959,18,16
1548276059,20,19
1548298362,22,19
1548320484,19,8132
1548342797,79,15
1548364862,17,23
1548387154,244,64
1548409215,15,29
1548431090,13,27
1548453136,15,21
1548475309,23,23
1548497307,17,16
1548519185,97,20
1548541223,19,20
1548563586,24,16
1548585432,19,29
1548607565,79,21
1548629574,28,343
1548651820,16,4019
1548673747,14,57
1548695820,26,15
1548717891,17,17
1548740215,20,23
1548762255,14,25
1548784344,21,52
1548806250,24,28
1548828104,19,24
1548850365,24,28
1548872453,16,28
1548894506,10,71
1548916588,10,20
1548938453,13,23
1548960495,27,71
1548982342,74,13
1549004497,47,82
1549026524,23,245
1549048606,14,9
1549070652,12,21
1549092741,18,19
1549114594,15,19
1549136440,41,333
1549158522,103,8
1549180591,16,25
1549202489,338,103
1549224514,26,236
1549246365,25,3274
1549268415,20,1636
1549290284,23,27
1549312377,39,14
1549334449,29,16
1549356507,12,27
1549378966,85,19
1549401093,1348,25
1549422994,15,27
1549445061,16,23
1549466912,26,23
1549488757,59,26
1549510834,36,11
1549532713,118,15
1549554739,15,17
1549576599,41,30
1549598500,71,33
1549620514,31,35
1549642575,29,84
1549664435,24,15
1549686279,41,17
1549708343,22,20
1549730437,18,16
1549752317,41,63
1549774352,21,94
1549796201,23,204
1549818131,217,18
1549840367,44,29
1549862412,21,25
1549884544,7491,22
1549906577,751,22
1549928688,20,24
1549950787,15,13
1549972847,16,19
1549994703,18,26
1550016771,16,10
1550038832,27,20
1550060939,11,18
1550082992,19,1324
1550105079,25,24
1550127168,17,36
1550149242,15,127
1550171315,19,25
1550193408,24,23
1550215464,17,95
1550237330,22,26
1550259197,18,22
1550281490,5378,23
1550303585,16,20
1550325662,26,18
1550347960,29,19
1550370061,57,30
1550392115,28,20
1550413992,13,33
1550436025,29,19
1550457887,3606,33
1550479982,1576,23
1550502121,3282,13
1550524123,210,21
1550546215,60,14
1550568302,5,17
1550590348,28,8
1550612442,23,21
1550634297,11,26
1550656392,27,23
1550678465,15,16
1550700776,22,17
1550722823,10,22
1550744682,17,20
1550766783,30,15
1550788818,15,21
1550810661,22,17
1550832527,17,16
1550854609,35,15
1550876506,55,2896
1550898535,25,1631
1550920401,12,15
1550942420,105,28
1550964286,18,30
1550986357,14,33
1551008452,13,19
