DateTime,AddedIPs,RemovedIPs
1547879296,1,0
1547901136,1,1
1547922993,2,0
1547945054,0,19
1547966917,2,2
1547988979,3,2
1548010837,12,3
1548032744,18,507
1548054746,22,33
1548076821,5,3
1548098689,103,250
1548120739,1,294
1548142597,72,5
1548164653,1,2
1548186509,60,2
1548208355,2,41
1548230208,3,8
1548252293,1,476
1548274362,665,105
1548296429,2,63
1548318810,3,1
1548340815,4,3
1548362657,0,2
1548384745,2,1
1548417851,5,1
1548439976,2,2
1548462023,2,1
1548483874,3,0
1548505953,5,214
1548527796,0,10
1548549855,7,1
1548571696,4,4
1548593553,44,2
1548626693,16,24
1548648654,2,1
1548670604,2,25
1548692673,0,2200
1548714517,6,509
1548736371,3,6
1548758419,6,35
1548780272,395,1
1548802357,1,2
1548824219,6,6
1548846153,110,310
1548868347,2,376
1548890475,4,1043
1548912770,8,6
1548934812,19,6
1548956659,3,41
1548978564,19,2
1549000597,262,2
1549022680,723,3
1549044763,441,4
1549066813,5,2
1549088904,1,1
1549110983,6,7
1549133026,1,1
1549154909,54,81
1549176769,0,10
1549198685,79,2
1549220677,1,23
1549242527,20,19
1549264586,1,1
1549286447,3,1
1549308552,258,55
1549330627,12,2
1549352672,35,2
1549374776,69,88
1549396893,0,221
1549418898,1,0
1549440769,2,1
1549462838,0,7
1549484898,120,2
1549506771,5,1
1549528821,3,8
1549550910,70,3
1549572854,1018,2
1549594844,167,56
1549616696,0,103
1549638985,23,79
1549660844,0,28
1549682912,0,4
1549704979,0,111
1549727086,42,40
1549749137,1,110
1549770977,2,1
1549792895,5,70
1549814954,2,73
1549836985,70,2
1549858845,1,60
1549880921,4,385
1549902992,2,164
1549925059,4,3
1549947159,202,34
1549969259,13,177
1549991338,2,40
1550013382,4,200
1550035227,6,1
1550057089,3,17
1550079164,0,136
1550101232,4,4
1550123306,96,14
1550145390,2,35
1550167290,1,106
1550189315,4,1062
1550211423,7,33
1550233463,7,197
1550255809,5,107
1550277861,34,0
1550299929,0,77
1550321769,20,1
1550354703,13,75
1550376736,99,5
1550398842,4,11
1550420914,95,4
1550442979,288,3
1550465055,4,5
1550486896,197,72
1550508749,5,3
1550530595,13,6
1550552487,6,8
1550574534,5,425
1550596578,6,2
1550618426,460,252
1550640524,16,10
1550662596,81,4
1550684648,244,3
1550706493,163,2
1550728334,3,230
1550750417,4,0
1550772279,7,1
1550794361,156,2
1550816433,159,7
1550838511,87,7
1550860567,281,3
1550882410,4,9
1550904256,3,0
1550926123,1317,12
1550948187,45,2
1550970079,4,57
1550992117,168,9
1551014218,38,0
1551036261,98,25
1551058355,19,21
1551080436,6,67
1551102523,8,26
1551124373,3,24
1551146566,6,140
1551168762,9,3
1551190731,4,3
1551212689,24,86
1551234762,21,4
1551256821,3,3
1551278678,2,170
1551300774,2,166
1551322998,12,91
1551344912,15,3
1551366973,76,4
1551388829,13,5
1551410844,171,544
1551432771,412,136
1551454813,80,316
1551476684,67,2
1551498737,4,56
1551520597,298,1511
1551564530,22,46
1551586575,2,184
1551608422,13,2
1551630270,2084,193
1551652343,1460,2
1551674439,2,3
1551696522,4,3
1551718579,207,8
1551740489,1,2
1551762527,1,0
1551784577,25,13
1551806429,86,7
1551828493,2,28
1551850586,403,3
1551872661,22,1
1551894519,49,1
1551916577,0,1
1551938433,1,1
1551960289,30,67
1551982345,13,10
1552004196,144,13
1552026262,0,34
1552048363,1,61
1552070412,1,20
1552092283,1,5
1552114337,1,2
1552136440,83,273
1552158522,2,66
1552180583,5,41
1552202430,4,19
1552224381,6,208
1552246341,3,3009
1552268185,30,5
1552290295,12,5
1552312332,1159,306
1552334197,1972,4
1552356094,9,2
1552378103,3,1
1552399954,102,173
1552422048,2,0
1552444120,368,10
1552466168,2,423
1552488024,138,180
1552510273,72,27
1552532197,3,4
1552554302,5,4
1552576348,93,11
1552598190,1,96
1552620038,3,92
