DateTime,AddedIPs,RemovedIPs
1555990819,1,0
1555994420,2,0
1555994720,1,0
1555996819,1,0
1556000723,1,0
1556007020,1,0
1556014818,1,0
1556018420,1,0
1556031021,1,0
1556045121,1,0
1556070621,1,0
1556074822,1,0
1556079621,1,0
1556081122,2,0
1556082620,1,0
1556085623,1,0
1556087124,1,0
1556088319,1,0
1556090721,2,0
1556096422,1,0
1556099423,1,0
1556100321,1,0
1556101220,1,0
1556102420,1,0
1556103020,1,0
1556103920,1,0
1556105422,1,0
1556116821,1,0
1556134220,0,1
1556149219,1,0
1556161519,1,0
1556164220,1,0
1556164822,1,0
1556165419,1,0
1556167521,1,0
1556168119,1,0
1556172919,1,0
1556178620,1,0
1556179519,0,2
1556180120,1,0
1556183118,1,0
1556185219,1,0
1556187319,1,0
1556188820,1,0
1556190022,1,0
1556194519,1,0
1556219419,1,0
1556232320,18,0
1556242220,1,0
1556242819,1,0
1556247620,1,0
1556250319,1,0
1556251221,2,0
1556251819,0,1
1556257218,1,0
1556257519,1,0
1556265623,1,0
1556270721,1,0
1556273718,1,0
1556276421,1,0
1556276720,1,0
1556280020,1,0
1556284821,1,0
1556292321,1,0
1556296518,1,0
1556296821,1,0
1556298023,1,0
1556320519,1,0
1556329820,1,0
1556333422,1,0
1556334619,1,0
1556336118,1,0
1556340321,1,0
1556340919,1,0
1556351121,1,0
1556357719,1,0
1556359819,1,0
1556368820,1,0
1556382621,1,0
1556408120,1,0
1556411421,1,0
1556418622,1,0
1556420719,1,0
1556423121,1,0
1556433920,1,0
1556439620,1,0
1556446821,1,0
1556451919,2,0
1556465422,0,1
1556494222,1,0
1556494518,1,0
1556498421,1,0
1556502020,1,0
1556507720,1,0
1556508019,1,0
1556515822,1,0
1556520319,2,0
1556520620,1,0
1556523023,1,0
1556529620,1,0
1556535319,1,0
1556541021,1,0
1556544321,1,0
1556549421,1,0
1556581519,1,0
1556587822,1,0
1556590219,1,0
1556595319,1,0
1556601318,1,0
1556602220,1,0
1556603719,1,0
1556608519,1,0
1556609422,1,0
1556622319,2,0
1556622919,1,0
1556624121,1,0
1556630420,1,0
1556633419,1,0
1556656221,1,0
1556673618,1,0
1556681420,1,0
1556694320,1,0
1556699421,1,0
1556703022,1,0
1556703318,1,0
1556705119,1,0
1556714119,1,0
1556717720,1,0
1556721022,2,0
1556726422,1,0
1556736019,1,0
1556763019,1,0
1556766318,1,0
1556767519,1,0
1556770519,1,0
1556770819,1,0
1556772621,1,0
1556773223,1,0
1556774419,1,0
1556781320,1,0
1556784020,2,0
1556793023,1,0
1556794821,1,0
1556796919,2,0
1556803221,1,0
1556836221,2,0
1556836821,1,0
1556845220,1,0
1556852118,1,0
1556852719,1,0
1556853618,1,0
1556856619,1,0
1556857820,1,0
1556859019,1,0
1556867419,1,0
1556868019,1,0
1556869821,1,0
1556879426,1,0
1556880621,1,0
1556882421,1,0
1556883022,1,0
1556884221,1,0
1556885720,1,0
1556888721,1,0
1556895022,1,0
1556910318,0,1
1556937921,1,0
1556940619,1,0
1556942721,1,0
1556945421,2,0
1556946919,1,0
1556949022,1,0
1556949319,1,0
1556961619,1,0
1556964618,1,0
1556965823,1,0
1556967621,1,0
1556974822,1,0
1556977219,1,0
1556986519,1,0
1556995220,1,0
1557000920,1,0
1557022518,1,0
1557023419,1,0
1557025521,1,0
1557029419,1,0
1557032720,1,0
1557036319,0,1
1557038118,1,0
1557039622,1,0
1557040820,1,0
1557042918,1,0
1557052520,1,0
1557058519,1,0
1557061220,1,0
1557065718,1,0
1557081620,1,0
1557088518,1,0
1557114319,1,0
1557114918,1,0
1557116118,1,0
1557120621,1,0
1557121218,1,0
1557127819,1,0
1557133819,1,0
1557139219,1,0
1557139519,1,0
1557141619,1,0
1557142221,1,0
1557150319,1,0
1557201019,1,0
1557202520,1,0
1557205220,1,0
1557207318,1,0
1557212418,1,0
1557213318,1,0
1557218420,1,0
1557220819,1,0
1557223819,1,0
1557225023,1,0
1557227720,1,0
1557232518,1,0
1557237622,1,0
1557260419,0,1
1557274819,1,0
1557282019,1,0
1557282622,1,0
1557283820,1,0
1557285919,1,0
1557291919,1,0
1557293124,1,0
1557295221,1,0
1557300918,1,0
1557306618,1,0
1557311422,1,0
1557315319,1,0
1557316518,1,0
1557320718,1,0
1557325521,1,0
1557326720,1,0
1557347718,1,0
1557363918,1,0
1557365420,1,0
1557375619,1,0
1557382219,1,0
1557384619,1,0
1557388220,1,0
1557396920,1,0
1557398720,2,0
1557406822,1,0
1557409822,1,0
1557446719,1,0
1557450618,1,0
1557451819,1,0
1557457519,1,0
1557458120,1,0
1557463219,1,0
1557471619,1,0
1557476119,1,0
1557479718,1,0
1557481218,1,0
1557482118,1,0
1557492019,1,0
1557500718,1,0
1557538219,1,0
1557538819,1,0
1557539718,1,0
1557550220,1,0
1557553520,1,0
1557557121,1,0
1557557717,1,0
1557558023,1,0
1557564020,1,0
1557577821,1,0
1557578118,1,0
1557579318,1,0
1557579620,1,0
1557582019,1,0
1557604219,1,0
1557628518,1,0
1557628819,1,0
1557629718,1,0
1557631521,1,0
1557632719,1,0
1557633622,1,0
1557637518,1,0
1557639022,1,0
1557651620,1,0
1557662119,1,0
1557666320,1,0
1557668419,1,0
1557682221,1,0
1557714019,1,0
1557714919,1,0
1557716420,1,0
1557718518,1,0
1557724218,1,0
1557725122,1,0
1557728119,1,0
1557730518,1,0
1557732019,1,0
1557733220,1,0
1557737120,1,0
1557742819,1,0
1557744620,1,0
1557748822,1,0
1557750622,1,0
1557756320,1,0
1557758120,1,0
1557771621,1,0
1557771919,1,0
1557772519,1,0
1557772820,1,0
1557773120,1,0
1557773422,1,0
1557773719,1,0
1557774022,1,0
1557774320,1,0
1557774919,1,0
1557799820,0,1
1557810022,2,0
1557815421,1,0
1557820519,1,0
1557827420,1,0
1557828025,1,0
1557828321,2,0
1557828621,1,0
1557831922,1,0
1557836724,1,0
1557839120,1,0
1557845721,1,0
1557879020,1,0
1557884420,1,0
1557894020,1,0
1557897020,1,0
1557913822,1,0
1557917421,1,0
1557920119,1,0
1557920420,1,0
1557924321,1,0
1557925820,1,0
1557930623,1,0
1557951920,1,0
1557957625,1,0
1557964824,1,0
1557984621,1,0
1557985822,1,0
1557990921,0,1
1557999320,2,0
1558000220,1,0
1558001121,1,0
1558004422,1,0
1558005321,1,0
1558007123,1,0
1558012521,1,0
1558014620,1,0
1558016720,1,0
1558020319,1,0
1558046722,1,0
1558050019,1,0
1558076421,1,0
1558081523,1,0
1558087221,1,0
1558088121,1,0
1558088721,1,0
1558089028,1,0
1558089621,1,0
1558090822,1,0
1558096820,1,0
1558101921,1,0
1558106720,1,0
1558115422,1,0
1558141519,1,0
1558147519,1,0
1558152920,1,0
1558158919,1,0
1558160421,1,0
1558161020,1,0
1558175719,1,0
1558185621,1,0
1558188024,1,0
1558201220,0,1
1558205419,0,1
1558223720,1,0
1558229722,1,0
1558233020,1,0
1558233922,1,0
1558235418,1,0
1558240220,1,0
1558240820,1,0
1558246819,1,0
1558249820,1,0
1558250420,1,0
1558251620,1,0
1558260921,1,0
1558263920,1,0
1558280122,1,1
1558304119,1,0
1558318522,1,0
1558319124,1,0
1558319721,1,0
1558331420,1,0
1558334722,1,0
1558335923,1,0
1558348521,1,0
1558351221,1,0
1558360220,1,0
1558362021,1,0
